,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Rooms,Tel,Totsp,Walk,lat,lon
246,True,True,0.047619091381499584,4,6.0,23.0,11,False,14,11000000,2,True,38.0,True,55.765367000000005,37.665983000000004
247,True,False,0.036599100753984135,3,6.0,18.0,10,False,5,11000000,1,True,31.0,True,55.767984999999996,37.586113
248,True,False,0.040646484841862125,4,9.0,17.0,10,False,9,11000000,1,True,37.0,False,55.768502000000005,37.581953999999996
249,False,False,0.026109933837523733,1,6.0,16.0,7,False,8,11000000,1,True,30.0,True,55.747363,37.594485999999996
250,True,False,0.05501040065296706,1,7.0,22.9,11,False,9,11000000,2,True,39.3,True,55.770163000000004,37.567321
251,True,True,0.037899288357436535,8,6.0,18.0,9,False,8,11000000,1,True,31.0,True,55.730112,37.590156
252,True,True,0.06324678038445787,11,9.5,20.0,15,False,12,9200000,1,True,39.0,True,55.734207,37.679978000000006
253,True,False,0.05797668242491641,2,8.5,24.8,5,True,13,14558000,2,True,50.2,True,55.742073,37.67661
254,True,False,0.018272524757134482,8,9.0,33.0,5,False,14,21700000,2,False,60.0,True,55.738465000000005,37.629888
255,True,True,0.017734585560422296,11,7.0,21.6,1,False,15,11000000,1,True,39.0,True,55.736012,37.618659
256,False,True,0.056594642511457724,5,12.0,47.9,6,True,10,11117500,1,False,47.9,True,55.775753,37.671938
257,False,True,0.03967372239909233,1,7.0,18.4,7,False,8,11150000,1,True,28.0,True,55.76794399999999,37.582781
258,False,True,0.03967372239909233,1,7.0,18.4,10,False,8,11160000,1,True,28.0,True,55.76794399999999,37.582781
259,False,False,0.033881933076495716,1,8.0,22.9,10,True,8,11160000,1,True,27.9,True,55.767514,37.588871000000005
260,True,False,0.06409327922645303,4,6.5,46.0,12,False,5,11200000,3,False,60.0,True,55.771028,37.558104
261,True,False,0.0331777141014886,2,6.0,20.0,8,True,7,11249465,1,True,38.6,True,55.73085699999999,37.643865999999996
262,False,False,0.06604857352736594,6,9.0,45.7,7,True,19,11257800,3,True,64.7,True,55.745617,37.685364
263,True,True,0.047356509330821465,6,7.0,31.0,5,False,9,11300000,2,True,44.2,True,55.761685,37.573133
264,True,False,0.0303699354131635,2,15.6,15.4,10,True,19,11379600,1,True,43.6,True,55.774305000000005,37.642132000000004
265,True,False,0.08293686255218277,2,6.0,30.0,5,False,5,11390000,3,True,54.0,True,55.754988,37.536885999999996
266,True,True,0.0372981738560981,9,9.0,32.0,9,False,12,11400000,2,True,51.0,False,55.786151000000004,37.638216
267,True,False,0.06746450918816421,9,14.0,20.0,5,False,12,11400000,1,True,43.0,True,55.771848999999996,37.684793
268,False,True,0.057247645934129836,7,6.0,27.4,5,False,8,11446400,2,True,39.2,True,55.774958,37.672971000000004
269,True,True,0.02568311361576016,4,6.0,23.0,3,False,9,11500000,2,True,40.0,True,55.731926,37.633419
270,False,True,0.0582424326844261,1,11.0,52.0,7,False,5,11500000,2,False,62.0,True,55.72598000000001,37.671031
271,True,True,0.0571363844585941,9,6.0,23.1,5,False,12,11500000,2,True,38.7,True,55.769874,37.674615
272,True,False,0.07204426157578561,4,6.5,32.0,7,False,10,11500000,2,True,47.0,True,55.764384,37.548564
273,False,False,0.03714212489882838,10,10.0,24.5,10,False,14,11500000,1,True,44.5,True,55.75461800000001,37.582682
274,True,False,0.05265429464915752,7,10.7,15.2,7,False,12,11500000,1,True,38.5,True,55.766552000000004,37.568749
275,True,True,0.041642632781805064,3,7.0,17.0,8,False,9,11500000,2,True,48.0,True,55.783756999999994,37.590982000000004
276,False,False,0.0929091219902513,1,11.0,43.0,7,False,9,11500000,3,True,78.0,True,55.77709399999999,37.709731
277,False,True,0.03632391533136338,5,7.0,36.5,5,False,8,11530000,2,True,52.0,True,55.77341800000001,37.650325
278,True,True,0.0303699354131635,8,11.0,28.0,5,False,16,11541600,2,True,50.0,True,55.774305000000005,37.642132000000004
279,False,True,0.056594642511457724,3,12.0,47.5,6,True,8,11602026,1,False,47.5,True,55.775753,37.671938
280,True,False,0.04000423753804401,4,31.0,121.0,5,False,7,107700000,4,False,182.0,True,55.735434,37.584227
281,True,False,0.031591502417583135,6,12.0,1.0,9,False,11,33022236,2,False,75.5,True,55.722142000000005,37.618569
282,True,False,0.031591502417583135,7,17.0,1.0,9,False,14,129000000,5,False,202.0,True,55.722142000000005,37.618569
283,True,True,0.06108296319760624,8,6.2,34.0,11,False,9,11650000,3,True,56.0,True,55.732377,37.67705
284,True,True,0.06699216031745672,7,7.0,33.0,5,False,12,11650000,2,True,50.0,True,55.772639,37.684075
285,True,False,0.047897636204727936,2,7.0,17.1,3,False,8,11690000,1,True,34.0,True,55.724636,37.581748
286,True,True,0.09134739722619348,6,10.0,34.0,15,False,14,11700000,2,False,52.0,True,55.773363,37.709021
287,True,True,0.0303699354131635,13,11.0,28.0,5,False,16,11726500,2,True,49.0,True,55.774305000000005,37.642132000000004
288,True,True,0.04059937153454853,3,5.5,32.0,2,False,5,11777777,2,True,44.0,True,55.759304,37.579601000000004
289,True,False,0.044359118566536064,5,10.0,28.0,3,False,8,11790000,1,False,39.0,True,55.773534999999995,37.580131
290,False,True,0.03963560000807328,1,9.0,30.0,6,False,12,11800000,2,True,53.0,True,55.785417,37.596030999999996
291,True,False,0.03840434902456031,3,7.7,21.5,5,False,9,11800000,2,True,36.3,True,55.772927,37.586563
292,True,False,0.0571363844585941,9,6.5,23.1,3,False,12,11850000,2,True,38.7,True,55.769874,37.674615
293,False,True,0.07090891025111018,6,9.4,29.1,10,False,12,11890000,2,True,51.0,True,55.776846,37.686840999999994
294,False,True,0.06023227394843969,6,6.0,22.0,6,False,6,11899000,1,True,38.0,True,55.724013,37.567409999999995
295,False,False,0.06023227394843969,6,6.2,21.2,2,False,6,11900000,1,True,37.6,True,55.724013,37.567409999999995
296,True,False,0.04880301983484446,8,6.0,28.0,8,False,9,11900000,2,True,43.2,True,55.763797,37.572064000000005
297,False,False,0.06646141835681607,2,9.0,37.0,13,False,5,11900000,2,True,55.8,True,55.758088,37.553496
298,True,True,0.0452904114465739,6,6.0,31.0,7,False,9,11950000,2,True,45.0,True,55.771874,37.578325
299,True,True,0.060591371679471775,7,10.0,33.0,2,False,7,11980000,2,False,62.0,True,55.745619999999995,37.679862
300,False,False,0.0356298275325589,2,7.0,30.0,6,False,6,12000000,2,True,47.0,True,55.786738,37.633176
301,True,True,0.038613617105887836,3,9.0,31.5,5,False,16,12000000,2,True,52.7,True,55.792193999999995,37.622962
302,True,False,0.05613460968065768,6,6.0,24.9,10,False,9,12000000,2,True,41.7,True,55.722639,37.573060999999996
303,True,False,0.04200002629761238,2,8.1,14.2,4,False,14,12000000,1,True,37.8,True,55.76415600000001,37.579133
304,True,True,0.04122933950477303,2,6.0,25.0,4,False,8,12000000,2,True,35.0,True,55.773165000000006,37.583463
305,True,True,0.05702105696144361,6,6.0,33.2,8,False,9,12000000,3,True,51.5,True,55.734080000000006,37.673349
306,True,True,0.050375709235704516,15,12.0,22.0,3,False,18,12000000,1,True,45.0,True,55.78266800000001,37.661033
307,True,False,0.03668450844702382,6,7.6,36.6,7,False,9,12065817,2,True,53.8,True,55.785675,37.637811
308,True,False,0.009914340522699407,4,11.0,40.5,8,False,6,27106000,1,False,57.3,True,55.747211,37.627301
309,True,True,0.06699694790062939,17,10.0,31.0,10,False,17,13490000,2,True,51.0,True,55.742321,37.685835
310,True,False,0.027205697712060002,3,5.9,34.5,5,False,7,25200000,2,False,50.5,True,55.747267,37.593381
311,True,True,0.040922590582704116,4,8.0,40.0,7,False,9,12050000,3,True,64.0,True,55.789345,37.639931
312,True,True,0.030046726826731606,9,10.0,35.0,5,False,9,12100000,2,False,48.0,True,55.727937,37.635259999999995
313,True,False,0.03907386287532852,7,12.0,37.0,5,False,9,12100000,2,True,54.6,True,55.79128299999999,37.630534999999995
314,True,True,0.02768257778820221,2,8.0,20.0,5,False,14,12100000,1,True,38.0,True,55.779737,37.610386
315,False,True,0.030046726826731606,9,10.0,35.0,6,False,9,12100000,2,False,48.0,True,55.727937,37.635259999999995
316,True,False,0.0303699354131635,4,20.2,10.9,10,True,19,12140800,1,True,44.8,True,55.774305000000005,37.642132000000004
317,False,False,0.0331777141014886,2,9.0,30.2,8,True,7,12149427,1,True,38.6,True,55.73085699999999,37.643865999999996
318,False,True,0.0331777141014886,2,10.0,31.2,8,True,7,12149427,1,True,38.6,True,55.73085699999999,37.643865999999996
319,False,False,0.03299517643534986,2,8.0,31.7,5,True,7,12149400,1,False,38.6,True,55.731551,37.644261
320,False,True,0.0331777141014886,2,10.0,31.2,8,True,7,12149427,1,True,38.6,True,55.73085699999999,37.643865999999996
321,True,True,0.05752576092499841,5,15.0,35.0,7,False,9,12150000,3,False,60.0,True,55.735236,37.674292
322,False,True,0.0331777141014886,2,10.0,31.2,8,True,7,12177740,1,True,38.7,True,55.73085699999999,37.643865999999996
323,False,True,0.055796784360751216,4,6.4,45.0,3,False,12,12200000,3,False,55.0,True,55.733112,37.671669
324,True,True,0.05752576092499841,5,6.0,43.0,10,False,9,12200000,3,False,60.0,True,55.735236,37.674292
325,True,False,0.04022326950907898,2,5.0,28.0,5,False,5,12200000,2,True,36.0,True,55.744526,37.580652
326,True,True,0.040922590582704116,4,6.3,40.0,5,False,9,12200000,3,True,64.0,True,55.789345,37.639931
327,False,True,0.03967372239909233,1,7.0,19.8,12,False,8,12240000,1,True,30.6,True,55.76794399999999,37.582781
328,True,True,0.030146964440888626,12,9.5,30.0,7,False,12,12250000,2,True,51.0,True,55.727501000000004,37.634712
329,False,True,0.03670897564629082,5,8.0,32.0,8,False,12,12300000,2,True,50.0,True,55.786951,37.635386
330,True,False,0.040646484841862125,9,9.1,18.0,13,False,12,12300000,1,True,36.2,True,55.768502000000005,37.581953999999996
331,False,True,0.054778687315415055,12,9.5,31.0,7,False,12,12300000,2,True,50.0,True,55.744059,37.673735
332,False,True,0.0331777141014886,3,10.0,31.2,8,True,7,12393120,1,True,38.6,True,55.73085699999999,37.643865999999996
333,True,True,0.03638856981251164,9,6.0,25.0,10,False,9,12400000,2,False,38.0,False,55.767392,37.586095
334,True,False,0.04627241997129818,5,8.0,21.0,10,False,6,12450000,1,True,38.0,True,55.739732,37.575702
335,True,False,0.04413722356469624,8,10.0,22.0,7,False,9,12480000,1,True,47.0,True,55.77147900000001,37.660215
336,True,False,0.07068695926407023,7,30.0,120.0,20,False,22,71999000,4,False,162.0,True,55.758402000000004,37.549282
337,True,False,0.04233554210117192,5,5.0,39.0,5,False,5,18000000,3,True,52.2,True,55.728859,37.585538
338,False,True,0.03935125128887119,1,8.0,37.0,3,False,30,19500000,1,False,55.0,True,55.759152,37.58084
339,True,False,0.057034791005142485,4,10.0,35.0,10,False,5,12500000,2,True,53.0,True,55.757962,37.562937
340,False,False,0.061107100013012026,5,10.0,19.0,2,False,17,12500000,1,True,40.0,True,55.765463000000004,37.559847
341,True,True,0.050391068663005516,7,6.0,30.0,15,False,12,12500000,2,True,45.0,True,55.76943299999999,37.571938
342,False,True,0.08774189113530785,2,10.0,30.0,12,False,12,12500000,2,True,56.0,True,55.774781000000004,37.704987
343,True,False,0.035847003249924354,5,8.0,23.1,2,False,9,12500000,1,True,40.1,True,55.738347999999995,37.652202
344,True,True,0.04903854407504385,10,8.5,30.3,7,False,17,12500000,2,True,50.9,True,55.782947,37.659182
345,True,True,0.055625024008985904,3,10.0,38.0,7,False,5,12500000,2,True,65.7,True,55.728373,37.669333
346,False,True,0.0331777141014886,2,10.0,31.3,8,True,7,12533034,1,True,38.7,True,55.73085699999999,37.643865999999996
347,False,True,0.057247645934129836,7,9.0,24.1,5,False,10,12600000,1,False,39.0,True,55.774958,37.672971000000004
348,False,True,0.05752576092499841,5,6.0,43.0,7,False,9,12600000,3,False,60.0,True,55.735236,37.674292
349,True,True,0.040922590582704116,4,6.3,40.0,6,False,9,12600000,3,True,64.0,True,55.789345,37.639931
350,False,False,0.056594642511457724,8,40.0,23.7,5,False,8,12600000,1,False,40.0,True,55.775753,37.671938
351,False,False,0.058041180802944764,6,8.0,31.8,5,True,8,12600000,1,False,38.8,True,55.774634,37.673951
352,True,False,0.057247645934129836,7,8.0,38.8,7,False,10,12600000,1,False,38.8,True,55.774958,37.672971000000004
353,False,False,0.058041180802944764,7,8.0,37.8,3,False,10,12600000,1,False,37.8,True,55.774634,37.673951
354,False,True,0.0331777141014886,4,10.0,31.1,8,True,7,12614713,1,True,38.5,True,55.73085699999999,37.643865999999996
355,False,True,0.057014074797366136,2,9.0,33.1,5,False,8,12646834,2,False,50.3,True,55.77629399999999,37.672163
356,False,True,0.057014074797366136,2,11.0,30.0,5,False,8,12646834,1,False,50.3,True,55.77629399999999,37.672163
357,False,True,0.056594642511457724,2,12.0,50.3,6,True,7,12646834,1,False,50.3,True,55.775753,37.671938
358,True,False,0.0303699354131635,14,19.5,14.2,10,True,19,12700000,1,True,50.8,True,55.774305000000005,37.642132000000004
359,False,False,0.025668858019006858,2,6.0,32.0,5,False,6,12700000,2,False,48.0,False,55.776745,37.631137
360,False,True,0.056594642511457724,5,14.0,60.8,6,True,10,12751098,1,False,60.8,True,55.775753,37.671938
361,False,False,0.03274789832951083,5,9.0,30.3,5,True,7,12888860,1,True,38.6,True,55.731075,37.64348
362,False,True,0.0331777141014886,5,10.0,31.2,8,True,7,12888859,1,True,38.6,True,55.73085699999999,37.643865999999996
363,True,True,0.0246734212463508,2,6.5,23.0,9,False,12,12900000,2,True,39.0,True,55.748918999999994,37.595609
364,False,True,0.0242599048637895,3,11.0,40.0,11,False,9,30000000,2,True,66.3,True,55.745787,37.642742999999996
365,True,True,0.08100383361915367,20,20.0,150.0,4,False,76,89572815,4,True,220.0,True,55.747115,37.539078
366,False,True,0.026514434295307768,2,26.0,142.5,15,False,8,233676772,4,True,237.4,True,55.736458,37.599678000000004
367,False,True,0.05063710438008792,3,7.0,39.5,12,False,12,12900000,3,True,58.3,True,55.744105000000005,37.669531
368,True,False,0.04880301983484446,4,6.0,33.0,8,False,9,12900000,2,False,43.0,True,55.763797,37.572064000000005
369,False,True,0.057550513472946874,3,12.0,41.7,7,False,44,13000000,2,False,67.0,True,55.77024399999999,37.564689
370,False,False,0.03311264459386847,10,7.0,23.8,3,True,12,13000000,1,True,26.0,True,55.770973,37.591557
371,True,False,0.04737518578327626,5,6.0,43.0,4,False,5,13000000,3,True,57.0,True,55.759907,37.572845
372,False,True,0.037874140373080255,2,9.0,34.0,9,False,6,13000000,2,True,55.0,True,55.747312,37.657143
373,True,True,0.06529691981250221,2,13.0,34.0,11,False,17,13000000,2,True,64.0,True,55.741080000000004,37.683877
374,True,True,0.05658463446908756,3,12.0,34.2,5,False,16,13000000,2,True,64.5,True,55.743162,37.675406
375,False,False,0.058041180802944764,4,8.0,51.9,6,False,7,13000000,2,False,51.9,True,55.774634,37.673951
376,False,True,0.058041180802944764,4,9.0,52.0,5,False,7,13000000,2,False,52.0,True,55.774634,37.673951
377,False,True,0.07437500217815464,2,8.0,38.0,5,False,5,13000000,3,True,65.0,False,55.753691,37.545438
378,True,True,0.02295845031790696,1,10.8,28.0,5,False,16,13000000,2,True,56.0,True,55.775074,37.628217
379,True,True,0.05340401426859148,6,8.0,29.0,6,False,12,13000000,2,True,40.0,True,55.766110999999995,37.567869
380,True,True,0.018493373624084538,5,9.0,19.0,5,False,12,13000000,1,True,36.7,True,55.770127,37.628325
381,False,True,0.049549691421842255,11,10.0,39.0,3,False,12,13000000,2,True,58.6,True,55.778441,37.662749
382,True,True,0.09432495816590672,5,9.8,32.0,5,False,9,13000000,2,True,60.0,False,55.776045999999994,37.711455
383,False,False,0.032570806222749965,2,5.0,32.5,6,False,9,13000000,2,True,42.9,True,55.761092000000005,37.58809
384,False,True,0.025721590250217082,2,11.0,36.0,5,False,9,13000000,2,True,62.0,True,55.730826,37.631559
385,False,True,0.0331777141014886,7,10.0,30.9,8,True,7,13149940,1,True,38.0,True,55.73085699999999,37.643865999999996
386,False,False,0.042063434120385386,2,10.0,30.0,9,False,8,13200000,3,True,54.4,True,55.78651,37.59348
387,True,True,0.0575804644389084,4,6.0,24.0,15,False,12,13300000,2,False,42.0,False,55.733751,37.565802000000005
388,False,False,0.057247645934129836,2,8.0,35.6,5,True,9,13300000,1,False,43.4,True,55.774958,37.672971000000004
389,True,True,0.06502437872059957,14,9.0,32.2,5,False,17,13300000,2,True,53.5,True,55.743781000000006,37.684075
390,True,True,0.054778687315415055,2,10.2,43.3,6,False,12,13300000,3,False,64.3,True,55.744059,37.673735
391,True,True,0.0452904114465739,9,6.0,42.0,7,False,9,13300000,4,True,62.0,True,55.771874,37.578325
392,True,False,0.0510851602914184,10,18.5,34.0,5,False,13,49600000,2,False,84.0,True,55.72620799999999,37.576762
393,False,False,0.017899590190843168,6,14.0,82.7,5,True,6,106104000,3,False,119.5,True,55.736909,37.62599
394,False,False,0.02119664409759119,1,19.0,120.0,7,False,7,85690000,4,False,155.8,True,55.732514,37.619549
395,False,False,0.03274789832951083,4,9.0,29.9,5,True,7,13366874,1,True,37.9,True,55.731075,37.64348
396,True,False,0.058849031130512576,4,9.0,34.0,9,False,5,13399000,2,True,55.0,True,55.758371999999994,37.561149
397,True,False,0.0298905555819904,5,7.0,56.0,15,False,5,13450000,3,True,75.0,True,55.735220999999996,37.6433
398,False,False,0.03274789832951083,2,9.0,30.1,5,True,7,13477387,1,True,38.3,True,55.731075,37.64348
399,True,True,0.06699694790062939,17,10.0,31.0,7,False,17,13490000,2,True,51.0,True,55.742321,37.685835
400,False,True,0.031055091209007308,2,8.0,52.0,1,False,8,13500000,2,True,70.5,True,55.781296,37.634074
401,True,False,0.046513382601138055,4,11.0,43.0,10,False,6,13500000,2,True,63.8,True,55.771489,37.662794
402,True,True,0.02764053906855036,2,5.0,40.0,5,False,5,13500000,3,True,55.0,True,55.733655000000006,37.638835
403,True,False,0.05802104449249084,5,9.0,33.0,4,False,9,13500000,2,True,58.0,True,55.78271899999999,37.670061
404,False,False,0.034986110672665244,1,9.0,18.6,11,False,5,13500000,1,True,42.3,True,55.766851,37.587389
405,True,False,0.0756032024255585,8,9.6,31.6,15,False,22,13500000,2,False,58.5,True,55.737345,37.693624
406,False,True,0.06471457984874916,1,9.5,43.0,10,False,12,13600000,3,False,64.0,True,55.73737,37.682431
407,False,False,0.05798839139862225,1,10.0,43.0,5,False,6,13600000,2,True,63.0,True,55.72454499999999,37.569691999999996
408,False,False,0.036952191612947084,2,11.0,33.0,7,False,7,13600000,2,True,53.1,True,55.753828000000006,37.582861
409,False,True,0.058041180802944764,9,9.0,24.3,5,False,10,13641600,1,False,39.2,True,55.774634,37.673951
410,False,True,0.03604487125791968,8,9.0,32.0,5,False,11,13700000,2,True,53.0,True,55.766470999999996,37.653523
411,False,True,0.056594642511457724,4,13.0,54.8,6,True,9,13748136,1,False,54.8,True,55.775753,37.671938
412,False,False,0.03274789832951083,4,9.0,30.1,5,True,6,13750609,1,True,38.3,True,55.731075,37.64348
413,True,False,0.0303699354131635,19,14.6,15.4,10,True,19,13759800,1,True,42.6,True,55.774305000000005,37.642132000000004
414,True,False,0.06524671020058884,4,9.0,37.0,10,False,5,13800000,2,True,57.0,True,55.756523,37.554627
415,True,False,0.029187332954551618,5,8.0,27.7,8,False,12,13800000,2,True,52.0,True,55.773727,37.641054
416,False,False,0.03274789832951083,2,9.0,30.7,5,True,7,13889099,1,True,39.5,True,55.731075,37.64348
417,True,True,0.017734585560422296,13,10.0,20.0,1,False,15,13900000,1,True,41.0,True,55.736012,37.618659
418,False,True,0.04678985921115493,3,9.0,39.0,7,False,6,13900000,3,True,60.0,True,55.790575,37.591
419,True,True,0.04723603880513224,6,8.0,36.0,10,False,6,13900000,2,True,58.0,False,55.76915,37.575171999999995
420,False,False,0.031591502417583135,9,16.0,77.9,7,False,12,58411000,3,False,123.6,True,55.722142000000005,37.618569
421,True,True,0.058800322898775674,9,14.8,48.4,7,False,25,15590000,2,True,85.6,True,55.72937099999999,37.67334
422,True,True,0.05390088085551385,10,12.0,46.0,5,False,12,27990000,3,False,78.0,True,55.766622999999996,37.567482
423,False,False,0.056961102956313826,2,13.0,57.6,4,False,9,13900000,3,False,92.0,True,55.780654000000006,37.669998
424,False,True,0.03370971649243061,1,8.0,45.0,5,False,5,13900000,3,True,63.0,True,55.78439,37.633778
425,True,False,0.03193795688518564,3,10.0,28.0,8,False,8,13970946,1,True,38.0,True,55.724738,37.60637
426,False,True,0.057014074797366136,3,14.0,48.0,5,False,4,13950579,2,False,79.2,True,55.77629399999999,37.672163
427,False,True,0.057014074797366136,3,17.0,44.8,5,False,4,13950579,1,False,79.2,True,55.77629399999999,37.672163
428,False,True,0.057014074797366136,3,11.0,51.2,5,False,4,13950579,3,False,79.2,True,55.77629399999999,37.672163
429,False,True,0.056594642511457724,3,18.0,79.2,6,True,9,13950579,1,False,79.2,True,55.775753,37.671938
430,False,False,0.05693732794924593,3,11.0,79.2,5,False,6,13950579,3,False,79.2,True,55.775824,37.67228
431,False,False,0.026704747518001767,7,10.0,22.0,2,False,15,13990000,1,True,45.0,True,55.731075,37.633984999999996
432,False,False,0.055820804813261966,5,9.0,17.4,10,False,11,13999000,1,True,42.7,True,55.720864,37.574678000000006
433,False,False,0.055820804813261966,5,6.0,17.4,10,False,11,13999000,2,True,42.7,True,55.720864,37.574678000000006
434,True,True,0.04958371589544187,8,8.0,30.0,9,False,12,14000000,2,True,52.0,True,55.78398000000001,37.659084
435,True,False,0.02488581445321557,3,10.0,43.0,5,False,5,14000000,2,True,56.0,True,55.769828000000004,37.638773
436,True,True,0.0310936118519562,9,8.0,29.0,10,False,12,14000000,2,True,53.0,True,55.775245999999996,37.64224
437,False,False,0.05612310049347278,2,6.0,45.0,3,False,8,14000000,3,True,58.0,True,55.765361999999996,37.564913
438,True,False,0.05352605287147225,13,9.0,31.0,4,False,14,14000000,2,True,52.0,True,55.782253000000004,37.665093
439,True,True,0.036736724146281145,3,8.0,32.2,3,False,8,14000000,2,True,52.2,True,55.755109999999995,37.656523
440,True,False,0.057159894908929726,5,10.0,38.0,4,False,8,14000000,2,True,60.0,True,55.76599,37.563988
441,False,True,0.056594642511457724,4,13.0,54.0,6,True,9,14093090,1,False,54.0,True,55.775753,37.671938
442,True,True,0.08096062347215749,5,11.0,53.0,15,False,5,14100000,3,True,78.5,True,55.761426,37.539221000000005
443,True,True,0.032906348764335555,12,8.5,32.0,11,False,12,14100000,2,True,54.0,True,55.775833999999996,37.644171
444,True,True,0.05817247020713812,4,6.0,32.0,5,False,9,14200000,2,True,45.0,True,55.726092,37.568614000000004
445,False,True,0.057247645934129836,2,5.0,32.0,5,False,10,14200000,1,False,41.0,True,55.774958,37.672971000000004
446,False,False,0.047897636204727936,1,6.0,37.6,4,False,8,14200000,3,True,55.0,True,55.724636,37.581748
447,False,True,0.05265429464915752,2,9.0,31.0,7,False,12,14250000,2,False,51.0,True,55.766552000000004,37.568749
448,False,True,0.04875036386530652,2,8.0,42.5,2,False,5,11000000,3,True,60.0,True,55.73256,37.663737
449,True,False,0.05498776908549774,14,9.5,29.0,6,False,14,18590000,2,False,51.5,True,55.766754000000006,37.566395
450,True,True,0.031591502417583135,7,38.7,55.9,9,False,11,110000000,4,True,144.7,True,55.722142000000005,37.618569
451,True,False,0.0331777141014886,2,5.1,32.2,8,True,11,14256211,2,True,48.2,True,55.73085699999999,37.643865999999996
452,True,True,0.0303699354131635,4,7.0,44.0,5,False,16,14278000,3,True,65.0,True,55.774305000000005,37.642132000000004
453,True,True,0.03338357807365907,3,9.0,32.0,10,False,16,14300000,2,True,54.0,True,55.776451,37.644252
454,True,False,0.07192130533437016,19,10.0,28.4,15,False,21,14300000,2,True,63.7,False,55.737708999999995,37.689932
455,False,False,0.03274789832951083,3,11.0,34.0,5,True,7,14321608,1,True,45.8,True,55.731075,37.64348
456,False,False,0.03274789832951083,6,9.0,29.8,5,True,6,14342786,1,True,37.7,True,55.731075,37.64348
457,True,False,0.0331777141014886,2,9.0,19.5,8,True,10,14387994,1,True,38.0,True,55.73085699999999,37.643865999999996
458,True,False,0.05340401426859148,4,10.0,30.0,6,False,14,14400000,2,False,50.0,True,55.766110999999995,37.567869
459,False,False,0.060157562259456926,1,5.0,48.0,5,False,6,14450000,4,False,64.0,True,55.724778,37.567069000000004
460,False,False,0.060157562259456926,1,8.0,48.0,5,False,6,14450000,3,False,64.0,True,55.724778,37.567069000000004
461,True,False,0.03942401107193128,3,6.0,37.0,8,False,6,14450000,2,True,48.9,True,55.770714,37.584245
462,True,True,0.03460261160663967,5,9.3,35.5,8,False,16,14490000,2,True,57.3,True,55.776006,37.646274
463,True,False,0.04992296822104913,4,6.0,31.0,7,False,5,14490000,2,True,41.0,True,55.783559,37.659828999999995
464,True,False,0.05420112815246598,5,9.0,30.0,6,False,14,14499000,2,False,53.0,True,55.766116000000004,37.567051
465,True,True,0.08127132256829482,3,9.0,50.0,20,False,5,14500000,3,True,80.0,True,55.76039300000001,37.538817
466,True,False,0.07192130533437016,5,7.0,32.0,15,False,21,14500000,2,False,53.0,True,55.737708999999995,37.689932
467,True,False,0.041103372720499576,2,7.2,32.2,5,False,10,14500000,2,True,50.5,True,55.764749,37.580220000000004
468,True,False,0.031433144449765776,4,11.0,28.0,2,False,5,14500000,1,True,66.0,True,55.781180000000006,37.635090000000005
469,False,True,0.049549691421842255,10,7.0,59.0,4,False,12,14500000,3,True,59.0,True,55.778441,37.662749
470,True,False,0.06670960140789528,3,6.0,26.0,10,False,8,14500000,2,True,43.0,True,55.729863,37.557511
471,False,False,0.05390088085551385,2,9.1,34.6,5,False,10,14500000,2,False,55.9,False,55.766622999999996,37.567482
472,True,False,0.057247645934129836,8,9.0,42.7,7,False,10,14518000,1,False,42.7,True,55.774958,37.672971000000004
473,False,False,0.058041180802944764,8,9.0,42.7,3,False,10,14518000,1,False,42.7,True,55.774634,37.673951
474,True,True,0.0303699354131635,8,8.0,43.0,5,False,16,14580000,3,True,64.0,True,55.774305000000005,37.642132000000004
475,True,False,0.0331777141014886,3,9.0,28.0,8,True,7,14615199,1,True,35.9,True,55.73085699999999,37.643865999999996
476,False,False,0.02119664409759119,1,19.0,120.0,7,False,7,85690000,4,False,155.8,True,55.732514,37.619549
477,False,True,0.014778929460553716,8,17.0,156.0,10,False,15,127008600,4,True,156.0,True,55.768025,37.623483
478,False,True,0.027577278346496384,2,5.0,109.5,14,False,7,388646316,3,False,170.0,True,55.758225,37.592608
479,False,True,0.03967372239909233,3,9.0,23.7,7,False,8,14630000,1,True,38.0,True,55.76794399999999,37.582781
480,False,False,0.0711800766858253,5,7.0,29.9,13,False,21,14661025,2,True,45.7,True,55.761557999999994,37.549067
481,False,True,0.02324684877569506,6,10.0,20.0,7,False,24,14700000,1,True,37.0,True,55.753285999999996,37.59657
482,False,False,0.02589929361970971,1,8.0,34.0,5,False,5,14700000,2,False,65.0,True,55.73554,37.63827
483,False,False,0.041198383524114,2,12.0,45.0,5,False,6,14700000,3,True,65.0,True,55.753043000000005,37.661006
484,False,False,0.041198383524114,2,23.0,36.0,5,False,6,14700000,2,True,65.0,True,55.753043000000005,37.661006
485,False,False,0.05897775042335601,1,7.5,36.0,3,False,5,14700000,3,True,65.0,True,55.771211,37.676134000000005
486,True,True,0.052933775578547566,2,15.4,42.4,11,False,4,14700000,2,False,77.8,True,55.74244300000001,37.671534
487,True,False,0.0303699354131635,19,20.5,10.9,10,True,19,14702600,1,True,45.1,True,55.774305000000005,37.642132000000004
488,False,True,0.057247645934129836,9,10.0,26.3,5,False,10,14723200,1,False,43.0,True,55.774958,37.672971000000004
489,True,False,0.05406014402496491,5,10.0,30.0,5,False,11,14790000,2,False,51.0,False,55.76564499999999,37.567087
